Subject	Group	Trial	Condition	item	Remove	StimSlide.ACC	StimSlide.RT	Structure	Number	First_NP
235	monolingual	16	4	7	no	1	4066	Object	Mismatch	Singular
235	monolingual	23	4	9	no	1	6770	Object	Mismatch	Singular
235	monolingual	16	4	10	no	0	9523	Object	Mismatch	Singular
235	monolingual	13	5	1	no	1	3956	Subject	Mismatch	Plural
235	monolingual	22	5	2	no	1	5892	Subject	Mismatch	Plural
235	monolingual	21	5	3	no	1	3717	Subject	Mismatch	Plural
235	monolingual	25	5	4	no	0	5579	Subject	Mismatch	Plural
235	monolingual	3	5	5	no	1	3734	Subject	Mismatch	Plural
235	monolingual	3	5	6	no	1	3855	Subject	Mismatch	Plural
235	monolingual	34	5	7	no	1	5623	Subject	Mismatch	Plural
235	monolingual	13	5	10	no	1	4287	Subject	Mismatch	Plural
235	monolingual	31	6	1	no	1	4574	Object	Mismatch	Plural
235	monolingual	10	6	2	no	1	5134	Object	Mismatch	Plural
235	monolingual	38	6	3	no	1	4825	Object	Mismatch	Plural
235	monolingual	18	6	4	no	1	3729	Object	Mismatch	Plural
235	monolingual	31	6	5	no	1	3446	Object	Mismatch	Plural
235	monolingual	10	6	6	no	1	3544	Object	Mismatch	Plural
235	monolingual	19	6	7	no	1	3955	Object	Mismatch	Plural
235	monolingual	6	6	9	no	1	4761	Object	Mismatch	Plural
235	monolingual	6	6	10	no	1	5482	Object	Mismatch	Plural
235	monolingual	11	7	1	no	1	5768	Subject	Match	Plural
235	monolingual	17	7	2	no	1	3553	Subject	Match	Plural
235	monolingual	30	7	3	no	1	8175	Subject	Match	Plural
235	monolingual	18	7	4	no	1	5060	Subject	Match	Plural
235	monolingual	30	7	5	no	1	13471	Subject	Match	Plural
235	monolingual	39	7	6	no	1	7177	Subject	Match	Plural
235	monolingual	7	7	7	no	1	4615	Subject	Match	Plural
235	monolingual	7	7	8	no	1	4024	Subject	Match	Plural
235	monolingual	11	7	9	no	1	3753	Subject	Match	Plural
235	monolingual	39	7	10	no	1	4301	Subject	Match	Plural
235	monolingual	21	8	1	no	1	3955	Object	Match	Plural
235	monolingual	27	8	2	no	1	5532	Object	Match	Plural
235	monolingual	4	8	3	no	1	7948	Object	Match	Plural
235	monolingual	36	8	4	no	1	8142	Object	Match	Plural
235	monolingual	36	8	5	no	1	4992	Object	Match	Plural
235	monolingual	27	8	6	no	1	5964	Object	Match	Plural
235	monolingual	4	8	7	no	1	4238	Object	Match	Plural
235	monolingual	14	8	8	no	1	3572	Object	Match	Plural
235	monolingual	14	8	9	no	1	4348	Object	Match	Plural
235	monolingual	20	8	10	no	1	3766	Object	Match	Plural
236	monolingual	1	1	1	no	1	4179	Subject	Match	Singular
236	monolingual	1	1	2	no	1	3502	Subject	Match	Singular
236	monolingual	15	1	3	no	1	4917	Subject	Match	Singular
236	monolingual	26	1	4	no	1	3363	Subject	Match	Singular
236	monolingual	15	1	5	no	1	3405	Subject	Match	Singular
236	monolingual	33	1	6	no	1	3737	Subject	Match	Singular
236	monolingual	23	1	7	no	1	4411	Subject	Match	Singular
236	monolingual	26	1	8	no	1	3821	Subject	Match	Singular
236	monolingual	28	1	9	no	1	3967	Subject	Match	Singular
236	monolingual	24	1	10	no	1	4117	Subject	Match	Singular
236	monolingual	2	2	1	no	1	3706	Object	Match	Singular
236	monolingual	8	2	2	no	1	3903	Object	Match	Singular
236	monolingual	29	2	3	no	1	3846	Object	Match	Singular
236	monolingual	29	2	4	no	1	4617	Object	Match	Singular
236	monolingual	40	2	5	no	1	4830	Object	Match	Singular
236	monolingual	33	2	6	no	1	3938	Object	Match	Singular
236	monolingual	17	2	7	no	1	3789	Object	Match	Singular
236	monolingual	12	2	8	no	1	3822	Object	Match	Singular
236	monolingual	8	2	9	no	1	4961	Object	Match	Singular
236	monolingual	40	2	10	no	1	4145	Object	Match	Singular
236	monolingual	32	3	1	no	1	4842	Subject	Mismatch	Singular
236	monolingual	37	3	2	no	1	4239	Subject	Mismatch	Singular
236	monolingual	37	3	3	no	1	4197	Subject	Mismatch	Singular
236	monolingual	9	3	4	no	1	4051	Subject	Mismatch	Singular
236	monolingual	20	3	5	no	1	2999	Subject	Mismatch	Singular
236	monolingual	9	3	6	no	1	4054	Subject	Mismatch	Singular
236	monolingual	32	3	7	no	1	3913	Subject	Mismatch	Singular
236	monolingual	5	3	8	no	1	3799	Subject	Mismatch	Singular
236	monolingual	19	3	9	no	1	3625	Subject	Mismatch	Singular
236	monolingual	5	3	10	no	1	4059	Subject	Mismatch	Singular
236	monolingual	35	4	1	no	1	3875	Object	Mismatch	Singular
236	monolingual	25	4	2	no	1	3716	Object	Mismatch	Singular
236	monolingual	2	4	3	no	1	3897	Object	Mismatch	Singular
236	monolingual	12	4	4	no	1	3415	Object	Mismatch	Singular
236	monolingual	24	4	6	no	1	3347	Object	Mismatch	Singular
236	monolingual	16	4	7	no	1	3906	Object	Mismatch	Singular
236	monolingual	23	4	9	no	1	4687	Object	Mismatch	Singular
236	monolingual	16	4	10	no	1	3651	Object	Mismatch	Singular
236	monolingual	13	5	1	no	1	3683	Subject	Mismatch	Plural
236	monolingual	22	5	2	no	1	3649	Subject	Mismatch	Plural
236	monolingual	21	5	3	no	1	4250	Subject	Mismatch	Plural
236	monolingual	25	5	4	no	1	4356	Subject	Mismatch	Plural
236	monolingual	3	5	5	no	1	3553	Subject	Mismatch	Plural
236	monolingual	3	5	6	no	1	3868	Subject	Mismatch	Plural
236	monolingual	34	5	7	no	1	3745	Subject	Mismatch	Plural
236	monolingual	13	5	10	no	1	4169	Subject	Mismatch	Plural
236	monolingual	31	6	1	no	1	3683	Object	Mismatch	Plural
236	monolingual	10	6	2	no	1	3646	Object	Mismatch	Plural
236	monolingual	38	6	3	no	1	3839	Object	Mismatch	Plural
236	monolingual	18	6	4	no	0	4906	Object	Mismatch	Plural
236	monolingual	31	6	5	no	1	3687	Object	Mismatch	Plural
236	monolingual	10	6	6	no	1	3557	Object	Mismatch	Plural
236	monolingual	19	6	7	no	1	5373	Object	Mismatch	Plural
236	monolingual	6	6	9	no	1	3903	Object	Mismatch	Plural
236	monolingual	6	6	10	no	1	3567	Object	Mismatch	Plural
236	monolingual	11	7	1	no	1	3969	Subject	Match	Plural
236	monolingual	17	7	2	no	1	4021	Subject	Match	Plural
236	monolingual	30	7	3	no	1	3613	Subject	Match	Plural
236	monolingual	18	7	4	no	1	3668	Subject	Match	Plural
236	monolingual	30	7	5	no	1	4035	Subject	Match	Plural
236	monolingual	39	7	6	no	1	4195	Subject	Match	Plural
236	monolingual	7	7	7	no	1	4498	Subject	Match	Plural
236	monolingual	7	7	8	no	1	4537	Subject	Match	Plural
236	monolingual	11	7	9	no	1	4874	Subject	Match	Plural
236	monolingual	39	7	10	no	0	4862	Subject	Match	Plural
236	monolingual	21	8	1	no	1	5334	Object	Match	Plural
236	monolingual	27	8	2	no	1	3434	Object	Match	Plural
236	monolingual	4	8	3	no	0	3727	Object	Match	Plural
236	monolingual	36	8	4	no	1	4782	Object	Match	Plural
236	monolingual	36	8	5	no	1	3312	Object	Match	Plural
236	monolingual	27	8	6	no	1	4215	Object	Match	Plural
236	monolingual	4	8	7	no	1	4137	Object	Match	Plural
236	monolingual	14	8	8	no	1	3943	Object	Match	Plural
236	monolingual	14	8	9	no	1	4154	Object	Match	Plural
236	monolingual	20	8	10	no	1	3563	Object	Match	Plural
238	monolingual	1	1	1	no	1	5538	Subject	Match	Singular
238	monolingual	1	1	1	no	1	10699	Subject	Match	Singular
238	monolingual	15	1	5	no	1	5563	Subject	Match	Singular
238	monolingual	15	1	5	no	1	4636	Subject	Match	Singular
238	monolingual	33	1	6	no	1	5569	Subject	Match	Singular
238	monolingual	23	1	7	no	1	4361	Subject	Match	Singular
238	monolingual	26	1	8	no	1	3539	Subject	Match	Singular
238	monolingual	26	1	8	no	1	3843	Subject	Match	Singular
238	monolingual	28	1	9	no	1	4433	Subject	Match	Singular
238	monolingual	24	1	10	no	1	6439	Subject	Match	Singular
238	monolingual	2	2	1	no	1	3995	Object	Match	Singular
238	monolingual	8	2	2	no	1	5405	Object	Match	Singular
238	monolingual	8	2	2	no	0	6093	Object	Match	Singular
238	monolingual	29	2	3	no	1	4746	Object	Match	Singular
238	monolingual	29	2	3	no	1	8369	Object	Match	Singular
238	monolingual	40	2	5	no	1	4131	Object	Match	Singular
238	monolingual	40	2	5	no	0	5030	Object	Match	Singular
238	monolingual	33	2	6	no	1	5955	Object	Match	Singular
238	monolingual	17	2	7	no	1	4693	Object	Match	Singular
238	monolingual	12	2	8	no	1	4327	Object	Match	Singular
238	monolingual	37	3	3	no	1	4894	Subject	Mismatch	Singular
238	monolingual	37	3	3	no	1	6699	Subject	Mismatch	Singular
238	monolingual	9	3	4	no	1	5185	Subject	Mismatch	Singular
238	monolingual	9	3	4	no	1	5054	Subject	Mismatch	Singular
238	monolingual	20	3	5	no	1	3478	Subject	Mismatch	Singular
238	monolingual	32	3	7	no	1	4893	Subject	Mismatch	Singular
238	monolingual	32	3	7	no	1	5693	Subject	Mismatch	Singular
238	monolingual	19	3	9	no	1	4001	Subject	Mismatch	Singular
238	monolingual	5	3	10	no	1	6722	Subject	Mismatch	Singular
238	monolingual	5	3	10	no	1	6610	Subject	Mismatch	Singular
238	monolingual	35	4	1	no	1	5376	Object	Mismatch	Singular
238	monolingual	25	4	2	no	1	7029	Object	Mismatch	Singular
238	monolingual	2	4	3	no	1	7018	Object	Mismatch	Singular
238	monolingual	12	4	4	no	1	6836	Object	Mismatch	Singular
238	monolingual	24	4	6	no	1	4900	Object	Mismatch	Singular
238	monolingual	16	4	7	no	1	5346	Object	Mismatch	Singular
238	monolingual	16	4	7	no	1	5830	Object	Mismatch	Singular
238	monolingual	23	4	9	no	1	3606	Object	Mismatch	Singular
238	monolingual	22	5	2	no	1	4101	Subject	Mismatch	Plural
238	monolingual	21	5	3	no	1	4389	Subject	Mismatch	Plural
238	monolingual	25	5	4	no	1	4180	Subject	Mismatch	Plural
238	monolingual	3	5	5	no	1	4234	Subject	Mismatch	Plural
238	monolingual	3	5	5	no	1	5727	Subject	Mismatch	Plural
238	monolingual	34	5	7	no	1	4933	Subject	Mismatch	Plural
238	monolingual	13	5	10	no	1	5528	Subject	Mismatch	Plural
238	monolingual	13	5	10	no	1	5682	Subject	Mismatch	Plural
238	monolingual	31	6	1	no	1	3768	Object	Mismatch	Plural
238	monolingual	31	6	1	no	1	7039	Object	Mismatch	Plural
238	monolingual	18	6	4	no	1	4975	Object	Mismatch	Plural
238	monolingual	10	6	6	no	1	4634	Object	Mismatch	Plural
238	monolingual	10	6	6	no	1	6183	Object	Mismatch	Plural
238	monolingual	19	6	7	no	1	4368	Object	Mismatch	Plural
238	monolingual	6	6	9	no	1	7353	Object	Mismatch	Plural
238	monolingual	6	6	9	no	0	6108	Object	Mismatch	Plural
238	monolingual	11	7	1	no	1	4485	Subject	Match	Plural
238	monolingual	11	7	1	no	1	5965	Subject	Match	Plural
238	monolingual	17	7	2	no	1	5997	Subject	Match	Plural
238	monolingual	18	7	4	no	1	4527	Subject	Match	Plural
238	monolingual	30	7	5	no	1	5412	Subject	Match	Plural
238	monolingual	30	7	5	no	1	5552	Subject	Match	Plural
238	monolingual	7	7	8	no	1	5246	Subject	Match	Plural
238	monolingual	7	7	8	no	1	6323	Subject	Match	Plural
238	monolingual	39	7	10	no	1	5372	Subject	Match	Plural
238	monolingual	39	7	10	no	1	5585	Subject	Match	Plural
238	monolingual	21	8	1	no	1	4341	Object	Match	Plural
238	monolingual	27	8	2	no	1	3521	Object	Match	Plural
238	monolingual	27	8	2	no	1	5731	Object	Match	Plural
238	monolingual	36	8	4	no	1	10761	Object	Match	Plural
238	monolingual	36	8	4	no	1	5482	Object	Match	Plural
238	monolingual	4	8	7	no	1	6846	Object	Match	Plural
238	monolingual	4	8	7	no	1	6509	Object	Match	Plural
238	monolingual	14	8	8	no	1	5558	Object	Match	Plural
238	monolingual	14	8	8	no	1	4677	Object	Match	Plural
238	monolingual	20	8	10	no	1	4372	Object	Match	Plural
239	monolingual	1	1	1	no	1	4618	Subject	Match	Singular
239	monolingual	1	1	2	no	1	5543	Subject	Match	Singular
239	monolingual	15	1	3	no	1	4634	Subject	Match	Singular
239	monolingual	26	1	4	no	1	3686	Subject	Match	Singular
239	monolingual	15	1	5	no	1	3543	Subject	Match	Singular
239	monolingual	33	1	6	no	1	4730	Subject	Match	Singular
239	monolingual	23	1	7	no	1	4844	Subject	Match	Singular
239	monolingual	26	1	8	no	1	3864	Subject	Match	Singular
239	monolingual	28	1	9	no	1	4731	Subject	Match	Singular
239	monolingual	24	1	10	no	1	4191	Subject	Match	Singular
239	monolingual	2	2	1	no	1	5541	Object	Match	Singular
239	monolingual	8	2	2	no	1	6269	Object	Match	Singular
239	monolingual	29	2	3	no	1	5359	Object	Match	Singular
239	monolingual	29	2	4	no	1	4033	Object	Match	Singular
239	monolingual	40	2	5	no	1	7936	Object	Match	Singular
239	monolingual	33	2	6	no	1	4046	Object	Match	Singular
239	monolingual	17	2	7	no	1	4686	Object	Match	Singular
239	monolingual	12	2	8	no	1	6394	Object	Match	Singular
239	monolingual	8	2	9	no	0	7244	Object	Match	Singular
239	monolingual	40	2	10	no	1	4763	Object	Match	Singular
239	monolingual	32	3	1	no	1	4155	Subject	Mismatch	Singular
239	monolingual	37	3	2	no	1	6769	Subject	Mismatch	Singular
239	monolingual	37	3	3	no	1	7321	Subject	Mismatch	Singular
239	monolingual	9	3	4	no	1	4825	Subject	Mismatch	Singular
239	monolingual	20	3	5	no	1	4501	Subject	Mismatch	Singular
239	monolingual	9	3	6	no	1	4738	Subject	Mismatch	Singular
239	monolingual	32	3	7	no	1	5560	Subject	Mismatch	Singular
239	monolingual	5	3	8	no	1	4661	Subject	Mismatch	Singular
239	monolingual	19	3	9	no	1	4684	Subject	Mismatch	Singular
239	monolingual	5	3	10	no	1	4905	Subject	Mismatch	Singular
239	monolingual	35	4	1	no	1	3739	Object	Mismatch	Singular
239	monolingual	25	4	2	no	0	3978	Object	Mismatch	Singular
239	monolingual	2	4	3	no	1	5854	Object	Mismatch	Singular
239	monolingual	12	4	4	no	1	8306	Object	Mismatch	Singular
239	monolingual	24	4	6	no	1	3912	Object	Mismatch	Singular
239	monolingual	16	4	7	no	1	3547	Object	Mismatch	Singular
239	monolingual	23	4	9	no	1	4394	Object	Mismatch	Singular
239	monolingual	16	4	10	no	1	6060	Object	Mismatch	Singular
239	monolingual	13	5	1	no	1	4398	Subject	Mismatch	Plural
239	monolingual	22	5	2	no	1	4324	Subject	Mismatch	Plural
239	monolingual	21	5	3	no	1	4939	Subject	Mismatch	Plural
239	monolingual	25	5	4	no	1	3861	Subject	Mismatch	Plural
239	monolingual	3	5	5	no	1	5605	Subject	Mismatch	Plural
239	monolingual	3	5	6	no	1	4301	Subject	Mismatch	Plural
239	monolingual	34	5	7	no	1	7550	Subject	Mismatch	Plural
239	monolingual	13	5	10	no	1	5997	Subject	Mismatch	Plural
239	monolingual	31	6	1	no	1	5817	Object	Mismatch	Plural
239	monolingual	10	6	2	no	1	4302	Object	Mismatch	Plural
239	monolingual	38	6	3	no	1	7336	Object	Mismatch	Plural
239	monolingual	18	6	4	no	1	4146	Object	Mismatch	Plural
239	monolingual	31	6	5	no	1	3896	Object	Mismatch	Plural
239	monolingual	10	6	6	no	0	7082	Object	Mismatch	Plural
239	monolingual	19	6	7	no	1	5226	Object	Mismatch	Plural
239	monolingual	6	6	9	no	1	5325	Object	Mismatch	Plural
239	monolingual	6	6	10	no	1	4084	Object	Mismatch	Plural
239	monolingual	11	7	1	no	1	4006	Subject	Match	Plural
239	monolingual	17	7	2	no	1	4044	Subject	Match	Plural
239	monolingual	30	7	3	no	1	4110	Subject	Match	Plural
239	monolingual	18	7	4	no	1	5800	Subject	Match	Plural
239	monolingual	30	7	5	no	1	4493	Subject	Match	Plural
239	monolingual	39	7	6	no	1	3843	Subject	Match	Plural
239	monolingual	7	7	7	no	1	5310	Subject	Match	Plural
239	monolingual	7	7	8	no	1	5382	Subject	Match	Plural
239	monolingual	11	7	9	no	1	5594	Subject	Match	Plural
239	monolingual	39	7	10	no	1	9434	Subject	Match	Plural
239	monolingual	21	8	1	no	1	5618	Object	Match	Plural
239	monolingual	27	8	2	no	1	4833	Object	Match	Plural
239	monolingual	4	8	3	no	1	4744	Object	Match	Plural
239	monolingual	36	8	4	no	1	4819	Object	Match	Plural
239	monolingual	36	8	5	no	1	5445	Object	Match	Plural
239	monolingual	27	8	6	no	1	3767	Object	Match	Plural
239	monolingual	4	8	7	no	1	5618	Object	Match	Plural
239	monolingual	14	8	8	no	1	6502	Object	Match	Plural
239	monolingual	14	8	9	no	1	4946	Object	Match	Plural
239	monolingual	20	8	10	no	1	6548	Object	Match	Plural
240	monolingual	1	1	1	no	1	8125	Subject	Match	Singular
240	monolingual	1	1	2	no	1	6850	Subject	Match	Singular
240	monolingual	15	1	3	no	1	5988	Subject	Match	Singular
240	monolingual	26	1	4	no	1	4271	Subject	Match	Singular
240	monolingual	15	1	5	no	1	3574	Subject	Match	Singular
240	monolingual	33	1	6	no	1	6947	Subject	Match	Singular
240	monolingual	23	1	7	no	1	8731	Subject	Match	Singular
240	monolingual	26	1	8	no	1	4343	Subject	Match	Singular
240	monolingual	28	1	9	no	1	4937	Subject	Match	Singular
240	monolingual	24	1	10	no	1	4033	Subject	Match	Singular
240	monolingual	2	2	1	no	1	8536	Object	Match	Singular
240	monolingual	8	2	2	no	1	12175	Object	Match	Singular
240	monolingual	29	2	3	no	0	5388	Object	Match	Singular
240	monolingual	29	2	4	no	1	4253	Object	Match	Singular
240	monolingual	40	2	5	no	1	3778	Object	Match	Singular
240	monolingual	33	2	6	no	1	4505	Object	Match	Singular
240	monolingual	17	2	7	no	1	7028	Object	Match	Singular
240	monolingual	12	2	8	no	0	4168	Object	Match	Singular
240	monolingual	8	2	9	no	1	4428	Object	Match	Singular
240	monolingual	40	2	10	no	0	6032	Object	Match	Singular
240	monolingual	32	3	1	no	1	4311	Subject	Mismatch	Singular
240	monolingual	37	3	2	no	1	7897	Subject	Mismatch	Singular
240	monolingual	37	3	3	no	1	5401	Subject	Mismatch	Singular
240	monolingual	9	3	4	no	1	4493	Subject	Mismatch	Singular
240	monolingual	20	3	5	no	1	6195	Subject	Mismatch	Singular
240	monolingual	9	3	6	no	1	4529	Subject	Mismatch	Singular
240	monolingual	32	3	7	no	1	4325	Subject	Mismatch	Singular
240	monolingual	5	3	8	no	1	4173	Subject	Mismatch	Singular
240	monolingual	19	3	9	no	1	4843	Subject	Mismatch	Singular
240	monolingual	5	3	10	no	1	5967	Subject	Mismatch	Singular
240	monolingual	35	4	1	no	1	3405	Object	Mismatch	Singular
240	monolingual	25	4	2	no	1	6929	Object	Mismatch	Singular
240	monolingual	2	4	3	no	1	6786	Object	Mismatch	Singular
240	monolingual	12	4	4	no	1	6168	Object	Mismatch	Singular
240	monolingual	24	4	6	no	1	5368	Object	Mismatch	Singular
240	monolingual	16	4	7	no	1	6055	Object	Mismatch	Singular
240	monolingual	23	4	9	no	1	5224	Object	Mismatch	Singular
240	monolingual	16	4	10	no	1	7537	Object	Mismatch	Singular
240	monolingual	13	5	1	no	1	4528	Subject	Mismatch	Plural
240	monolingual	22	5	2	no	1	4042	Subject	Mismatch	Plural
240	monolingual	21	5	3	no	1	6365	Subject	Mismatch	Plural
240	monolingual	25	5	4	no	1	9848	Subject	Mismatch	Plural
240	monolingual	3	5	5	no	1	5490	Subject	Mismatch	Plural
240	monolingual	3	5	6	no	1	5710	Subject	Mismatch	Plural
240	monolingual	34	5	7	no	1	4681	Subject	Mismatch	Plural
240	monolingual	13	5	10	no	1	8188	Subject	Mismatch	Plural
240	monolingual	31	6	1	no	0	4465	Object	Mismatch	Plural
240	monolingual	10	6	2	no	1	4208	Object	Mismatch	Plural
240	monolingual	38	6	3	no	1	9206	Object	Mismatch	Plural
240	monolingual	18	6	4	no	1	7674	Object	Mismatch	Plural
240	monolingual	31	6	5	no	1	4488	Object	Mismatch	Plural
240	monolingual	10	6	6	no	1	6684	Object	Mismatch	Plural
240	monolingual	19	6	7	no	1	7005	Object	Mismatch	Plural
240	monolingual	6	6	9	no	1	28169	Object	Mismatch	Plural
240	monolingual	6	6	10	no	1	4136	Object	Mismatch	Plural
240	monolingual	11	7	1	no	1	4502	Subject	Match	Plural
240	monolingual	17	7	2	no	1	7006	Subject	Match	Plural
240	monolingual	30	7	3	no	1	4865	Subject	Match	Plural
240	monolingual	18	7	4	no	0	4977	Subject	Match	Plural
240	monolingual	30	7	5	no	1	7312	Subject	Match	Plural
240	monolingual	39	7	6	no	1	5130	Subject	Match	Plural
240	monolingual	7	7	7	no	1	5495	Subject	Match	Plural
240	monolingual	7	7	8	no	1	7070	Subject	Match	Plural
240	monolingual	11	7	9	no	1	4507	Subject	Match	Plural
240	monolingual	39	7	10	no	1	11980	Subject	Match	Plural
240	monolingual	21	8	1	no	0	6731	Object	Match	Plural
240	monolingual	27	8	2	no	1	3793	Object	Match	Plural
240	monolingual	4	8	3	no	1	3649	Object	Match	Plural
240	monolingual	36	8	4	no	0	19860	Object	Match	Plural
240	monolingual	36	8	5	no	1	3835	Object	Match	Plural
240	monolingual	27	8	6	no	1	4215	Object	Match	Plural
240	monolingual	4	8	7	no	0	23363	Object	Match	Plural
240	monolingual	14	8	8	no	1	6423	Object	Match	Plural
240	monolingual	14	8	9	no	1	4032	Object	Match	Plural
240	monolingual	20	8	10	no	1	6796	Object	Match	Plural
241	monolingual	1	1	1	no	1	6708	Subject	Match	Singular
241	monolingual	1	1	2	no	1	9743	Subject	Match	Singular
241	monolingual	15	1	3	no	1	12851	Subject	Match	Singular
241	monolingual	26	1	4	no	1	5730	Subject	Match	Singular
241	monolingual	15	1	5	no	1	6419	Subject	Match	Singular
241	monolingual	33	1	6	no	1	3921	Subject	Match	Singular
241	monolingual	23	1	7	no	1	4497	Subject	Match	Singular
241	monolingual	26	1	8	no	1	4645	Subject	Match	Singular
241	monolingual	28	1	9	no	1	5806	Subject	Match	Singular
241	monolingual	24	1	10	no	1	5346	Subject	Match	Singular
241	monolingual	2	2	1	no	1	4124	Object	Match	Singular
241	monolingual	8	2	2	no	1	5966	Object	Match	Singular
241	monolingual	29	2	3	no	1	5812	Object	Match	Singular
241	monolingual	29	2	4	no	1	11252	Object	Match	Singular
241	monolingual	40	2	5	no	1	4792	Object	Match	Singular
241	monolingual	33	2	6	no	1	6190	Object	Match	Singular
241	monolingual	17	2	7	no	1	5731	Object	Match	Singular
241	monolingual	12	2	8	no	1	6341	Object	Match	Singular
241	monolingual	8	2	9	no	1	4467	Object	Match	Singular
241	monolingual	40	2	10	no	1	10827	Object	Match	Singular
241	monolingual	32	3	1	no	1	9388	Subject	Mismatch	Singular
241	monolingual	37	3	2	no	1	5244	Subject	Mismatch	Singular
241	monolingual	37	3	3	no	1	4785	Subject	Mismatch	Singular
241	monolingual	9	3	4	no	1	5354	Subject	Mismatch	Singular
241	monolingual	20	3	5	no	0	3940	Subject	Mismatch	Singular
241	monolingual	9	3	6	no	1	6605	Subject	Mismatch	Singular
241	monolingual	32	3	7	no	1	4360	Subject	Mismatch	Singular
241	monolingual	5	3	8	no	1	5135	Subject	Mismatch	Singular
241	monolingual	19	3	9	no	1	5215	Subject	Mismatch	Singular
241	monolingual	5	3	10	no	1	5151	Subject	Mismatch	Singular
241	monolingual	35	4	1	no	1	5362	Object	Mismatch	Singular
241	monolingual	25	4	2	no	1	3967	Object	Mismatch	Singular
241	monolingual	2	4	3	no	1	15692	Object	Mismatch	Singular
241	monolingual	12	4	4	no	1	4402	Object	Mismatch	Singular
241	monolingual	24	4	6	no	1	6006	Object	Mismatch	Singular
241	monolingual	16	4	7	no	1	4143	Object	Mismatch	Singular
241	monolingual	23	4	9	no	1	6748	Object	Mismatch	Singular
241	monolingual	16	4	10	no	1	7941	Object	Mismatch	Singular
241	monolingual	13	5	1	no	1	3857	Subject	Mismatch	Plural
241	monolingual	22	5	2	no	1	4155	Subject	Mismatch	Plural
241	monolingual	21	5	3	no	1	6374	Subject	Mismatch	Plural
241	monolingual	25	5	4	no	0	5544	Subject	Mismatch	Plural
241	monolingual	3	5	5	no	1	5139	Subject	Mismatch	Plural
241	monolingual	3	5	6	no	1	3764	Subject	Mismatch	Plural
241	monolingual	34	5	7	no	1	7312	Subject	Mismatch	Plural
241	monolingual	13	5	10	no	1	5911	Subject	Mismatch	Plural
241	monolingual	31	6	1	no	1	4652	Object	Mismatch	Plural
241	monolingual	10	6	2	no	1	7573	Object	Mismatch	Plural
241	monolingual	38	6	3	no	1	4067	Object	Mismatch	Plural
241	monolingual	18	6	4	no	1	8164	Object	Mismatch	Plural
241	monolingual	31	6	5	no	0	7029	Object	Mismatch	Plural
241	monolingual	10	6	6	no	1	5637	Object	Mismatch	Plural
241	monolingual	19	6	7	no	1	7288	Object	Mismatch	Plural
241	monolingual	6	6	9	no	1	6823	Object	Mismatch	Plural
241	monolingual	6	6	10	no	1	3854	Object	Mismatch	Plural
241	monolingual	11	7	1	no	1	6877	Subject	Match	Plural
241	monolingual	17	7	2	no	1	4583	Subject	Match	Plural
241	monolingual	30	7	3	no	1	5849	Subject	Match	Plural
241	monolingual	18	7	4	no	1	6304	Subject	Match	Plural
241	monolingual	30	7	5	no	1	4674	Subject	Match	Plural
241	monolingual	39	7	6	no	1	8761	Subject	Match	Plural
241	monolingual	7	7	7	no	1	4747	Subject	Match	Plural
241	monolingual	7	7	8	no	1	4701	Subject	Match	Plural
241	monolingual	11	7	9	no	1	4480	Subject	Match	Plural
241	monolingual	39	7	10	no	1	4222	Subject	Match	Plural
241	monolingual	21	8	1	no	1	4614	Object	Match	Plural
241	monolingual	27	8	2	no	1	8261	Object	Match	Plural
241	monolingual	4	8	3	no	0	5293	Object	Match	Plural
241	monolingual	36	8	4	no	0	5140	Object	Match	Plural
241	monolingual	36	8	5	no	1	10046	Object	Match	Plural
241	monolingual	27	8	6	no	0	4911	Object	Match	Plural
241	monolingual	4	8	7	no	0	6242	Object	Match	Plural
241	monolingual	14	8	8	no	1	6689	Object	Match	Plural
241	monolingual	14	8	9	no	1	6340	Object	Match	Plural
241	monolingual	20	8	10	no	1	4256	Object	Match	Plural
242	monolingual	1	1	1	no	1	4501	Subject	Match	Singular
242	monolingual	1	1	2	no	1	6014	Subject	Match	Singular
242	monolingual	15	1	3	no	1	7100	Subject	Match	Singular
242	monolingual	26	1	4	no	1	5753	Subject	Match	Singular
242	monolingual	15	1	5	no	1	3558	Subject	Match	Singular
242	monolingual	33	1	6	no	1	3991	Subject	Match	Singular
242	monolingual	23	1	7	no	1	4379	Subject	Match	Singular
242	monolingual	26	1	8	no	1	4514	Subject	Match	Singular
242	monolingual	28	1	9	no	1	4254	Subject	Match	Singular
242	monolingual	24	1	10	no	0	7022	Subject	Match	Singular
242	monolingual	2	2	1	no	0	4014	Object	Match	Singular
242	monolingual	8	2	2	no	1	4233	Object	Match	Singular
242	monolingual	29	2	3	no	1	5740	Object	Match	Singular
242	monolingual	29	2	4	no	1	9518	Object	Match	Singular
242	monolingual	40	2	5	no	0	4810	Object	Match	Singular
242	monolingual	33	2	6	no	0	5033	Object	Match	Singular
242	monolingual	17	2	7	no	0	9020	Object	Match	Singular
242	monolingual	12	2	8	no	0	3162	Object	Match	Singular
242	monolingual	8	2	9	no	1	7775	Object	Match	Singular
242	monolingual	40	2	10	no	0	5858	Object	Match	Singular
242	monolingual	32	3	1	no	1	6990	Subject	Mismatch	Singular
242	monolingual	37	3	2	no	1	4728	Subject	Mismatch	Singular
242	monolingual	37	3	3	no	1	5053	Subject	Mismatch	Singular
