speaker,file,word,time,rel_time,cq,language,vowel,voicing,place
it09,it09-033,poco,0.9215976737818377,0.2881914337472,0.28376363341516275,Italian,o,voiceless,velar
it09,it09-033,poco,0.9263355751506405,0.3660434030840398,0.28626719701297076,Italian,o,voiceless,velar
it09,it09-033,poco,0.9311012511244039,0.4443517575427766,0.272359120760996,Italian,o,voiceless,velar
it09,it09-033,poco,0.9361512886313734,0.527332667135208,0.2973845221395378,Italian,o,voiceless,velar
it09,it09-033,poco,0.9408737517736238,0.6049309595280548,0.29991197246379325,Italian,o,voiceless,velar
it09,it09-033,poco,0.945655719067686,0.6835070087464817,0.3301108653836481,Italian,o,voiceless,velar
it09,it09-033,poco,0.9500425911253101,0.7555909552725975,0.29804087624523656,Italian,o,voiceless,velar
it09,it09-033,poco,0.9549035981714467,0.8354657652451849,0.32428798008409987,Italian,o,voiceless,velar
it09,it09-034,pata,0.8237046918922649,0.17018510283403138,0.602638735084532,Italian,a,voiceless,coronal
it09,it09-034,pata,0.8284083794380498,0.23738063920239327,0.5377726882281789,Italian,a,voiceless,coronal
it09,it09-034,pata,0.8333042712389183,0.3073219506433782,0.41959820627253697,Italian,a,voiceless,coronal
it09,it09-034,pata,0.837714343595821,0.37032298431342314,0.3932032242367287,Italian,a,voiceless,coronal
it09,it09-034,pata,0.8426988162049418,0.44152973587229905,0.2925120707689871,Italian,a,voiceless,coronal
it09,it09-034,pata,0.8486743118934629,0.526893959994037,0.48942250849697777,Italian,a,voiceless,coronal
it09,it09-034,pata,0.8522417009630061,0.5778566609875168,0.60426192885808,Italian,a,voiceless,coronal
it09,it09-034,pata,0.8568155151538832,0.6431968637143388,0.6651211867680735,Italian,a,voiceless,coronal
it09,it09-034,pata,0.8616990066704551,0.7129610282368007,0.6230830763371713,Italian,a,voiceless,coronal
it09,it09-034,pata,0.8706937257916039,0.8414570156817961,0.5060920252554164,Italian,a,voiceless,coronal
it09,it09-035,paca,0.8670714529551498,0.35252078950417987,0.5798569551619408,Italian,a,voiceless,velar
it09,it09-035,paca,0.8711284770133311,0.4182301623816988,0.508255705032429,Italian,a,voiceless,velar
it09,it09-035,paca,0.8759370602483235,0.4961121232154109,0.4775855390235155,Italian,a,voiceless,velar
it09,it09-035,paca,0.8810535997835054,0.5789818817720184,0.5018842253498865,Italian,a,voiceless,velar
it09,it09-035,paca,0.8859163691549277,0.6577414654623855,0.49288099323647944,Italian,a,voiceless,velar
it09,it09-035,paca,0.8910756937458986,0.7413041898836537,0.5176360428345097,Italian,a,voiceless,velar
it09,it09-035,paca,0.8960124511475747,0.8212621167434723,0.48477139763038724,Italian,a,voiceless,velar
it09,it09-036,pugu,1.0076860766316809,0.7688898339997522,0.4468277369906577,Italian,u,voiced,velar
it09,it09-037,poto,0.9624172226665043,0.05078355268950445,0.3763029743587628,Italian,o,voiceless,coronal
it09,it09-037,poto,0.967129342247655,0.12325640904395938,0.3838218491329129,Italian,o,voiceless,coronal
it09,it09-037,poto,0.9717404735993805,0.1941760566314089,0.39006821095130073,Italian,o,voiceless,coronal
it09,it09-037,poto,0.9762600502171512,0.2636875835274776,0.42680733871629567,Italian,o,voiceless,coronal
it09,it09-037,poto,0.9810429034154426,0.3372483297765303,0.44033588426657294,Italian,o,voiceless,coronal
it09,it09-037,poto,0.9858512228487579,0.4112007491911275,0.39102321557208264,Italian,o,voiceless,coronal
it09,it09-037,poto,0.990352270512456,0.4804272989757759,0.3814515910388689,Italian,o,voiceless,coronal
it09,it09-037,poto,0.9948575311524899,0.5497186447452356,0.36966775345132763,Italian,o,voiceless,coronal
it09,it09-037,poto,0.9995774950102881,0.6223121468356261,0.3952515355976363,Italian,o,voiceless,coronal
it09,it09-037,poto,1.003998000779572,0.6902999544695546,0.3354920064347966,Italian,o,voiceless,coronal
it09,it09-037,poto,1.0087857272662566,0.7639356523669296,0.34413499132060393,Italian,o,voiceless,coronal
it09,it09-037,poto,1.0131331323204582,0.830799163910252,0.3226296853745926,Italian,o,voiceless,coronal
it09,it09-038,pudu,0.8454802447474143,0.028757952573400816,0.29219552562608936,Italian,u,voiced,coronal
it09,it09-038,pudu,0.8501138236373186,0.09149690868931121,0.2948917642865654,Italian,u,voiced,coronal
it09,it09-038,pudu,0.8546541324949807,0.15297298257124942,0.29324378803917567,Italian,u,voiced,coronal
it09,it09-038,pudu,0.8589833161051597,0.21159040702657167,0.2778610972757433,Italian,u,voiced,coronal
it09,it09-038,pudu,0.8637577320090886,0.27623630536842364,0.31861888925334314,Italian,u,voiced,coronal
it09,it09-038,pudu,0.8678060784985889,0.331051177151477,0.2876466978255907,Italian,u,voiced,coronal
it09,it09-038,pudu,0.872275440219081,0.39156662223411737,0.3204704228567285,Italian,u,voiced,coronal
it09,it09-038,pudu,0.8767815438532396,0.45257955519036697,0.3359019745997156,Italian,u,voiced,coronal
it09,it09-038,pudu,0.8811735063250602,0.5120470094690992,0.35814069788379765,Italian,u,voiced,coronal
it09,it09-038,pudu,0.8854964649428444,0.5705801471271191,0.3455745549096913,Italian,u,voiced,coronal
it09,it09-038,pudu,0.8899821593463458,0.6313167377879243,0.3631692180922568,Italian,u,voiced,coronal
it09,it09-038,pudu,0.8942149876843069,0.6886295056616157,0.34883003252485506,Italian,u,voiced,coronal
it09,it09-038,pudu,0.898570792980081,0.7476073894517143,0.293117560352068,Italian,u,voiced,coronal
it09,it09-038,pudu,0.903196230713367,0.8102361137835236,0.3235937488143413,Italian,u,voiced,coronal
it09,it09-038,pudu,0.9073526237718572,0.8665139430582688,0.3232208027045236,Italian,u,voiced,coronal
it09,it09-039,pogo,0.8572560080991857,0.031396012364617726,0.32285984658104727,Italian,o,voiced,velar
it09,it09-039,pogo,0.8620888282942467,0.0815596137801859,0.2828495000171196,Italian,o,voiced,velar
it09,it09-039,pogo,0.8677637009426201,0.1404635328434355,0.38951202340869245,Italian,o,voiced,velar
it09,it09-039,pogo,0.871747955393932,0.18181921010162677,0.35053071298009403,Italian,o,voiced,velar
it09,it09-039,pogo,0.8767227260250903,0.23345622555076978,0.37857586439477237,Italian,o,voiced,velar
it09,it09-039,pogo,0.8811081236004348,0.2789756794388329,0.35762985578760415,Italian,o,voiced,velar
it09,it09-039,pogo,0.8860219800594278,0.32998041929531474,0.38205084180979904,Italian,o,voiced,velar
it09,it09-039,pogo,0.8911032649419697,0.38272302904257527,0.5220296314354742,Italian,o,voiced,velar
it09,it09-039,pogo,0.8957610475804965,0.43106977945513847,0.5077854765586105,Italian,o,voiced,velar
it09,it09-039,pogo,0.9007589470972771,0.4829468676056689,0.4931173445935715,Italian,o,voiced,velar
it09,it09-039,pogo,0.9057111120758706,0.5343492413964785,0.5455785430409161,Italian,o,voiced,velar
it09,it09-039,pogo,0.9101766154933366,0.5807001761534858,0.48428006262217355,Italian,o,voiced,velar
it09,it09-039,pogo,0.9147596950441098,0.6282715250887888,0.5035720430240527,Italian,o,voiced,velar
it09,it09-039,pogo,0.9196064935829135,0.678580218611171,0.523159200017858,Italian,o,voiced,velar
it09,it09-039,pogo,0.9243038543174792,0.7273377808798247,0.4440514397569203,Italian,o,voiced,velar
it09,it09-039,pogo,0.9287205303769863,0.7731818984940534,0.2966681840557251,Italian,o,voiced,velar
it09,it09-039,pogo,0.9336305839976589,0.8241471657324663,0.4884271720204102,Italian,o,voiced,velar
it09,it09-039,pogo,0.9380205514681712,0.8697140541184949,0.30604200012723726,Italian,o,voiced,velar
it09,it09-039,pogo,0.9428271243960351,0.9196052147237738,0.3041560765630158,Italian,o,voiced,velar
it09,it09-040,pada,0.8541189472458249,0.030226772529528247,0.2719232258401346,Italian,a,voiced,coronal
it09,it09-040,pada,0.8588632779277118,0.0733570514557725,0.2757891314548494,Italian,a,voiced,coronal
it09,it09-040,pada,0.8639185024657727,0.11931363816541778,0.2940855142485545,Italian,a,voiced,coronal
it09,it09-040,pada,0.8688237560781088,0.16390685282301865,0.32431347284771117,Italian,a,voiced,coronal
it09,it09-040,pada,0.8733315155912365,0.20488648476054294,0.3266347877416583,Italian,a,voiced,coronal
it09,it09-040,pada,0.8780883011256461,0.24812998961881239,0.6791150832834253,Italian,a,voiced,coronal
it09,it09-040,pada,0.9014049545828441,0.4600995665024319,0.3996565698150663,Italian,a,voiced,coronal
it09,it09-040,pada,0.9070250204531931,0.511191074414696,0.7554522908472914,Italian,a,voiced,coronal
it09,it09-040,pada,0.9172616613410406,0.6042514461224008,0.25271960519331615,Italian,a,voiced,coronal
it09,it09-040,pada,0.9265546534910478,0.6887331929406488,0.22393805970027558,Italian,a,voiced,coronal
